#answer latitude longitude time voltage windspeed
0 105.464379852 20.0190105995 103.741551808 4.76201281564 60.1491572291
0 110.590323995 16.8438362276 101.455778686 6.54927233982 46.8831069863
0 96.583428231 29.7382187162 112.578206534 6.12455961629 74.1931925408
0 63.5228995945 19.2458056777 90.7575363231 5.6175648659 43.8634248695
0 130.271570694 8.4409280532 78.1122603212 3.18062471788 49.8539476745
0 114.724542904 31.6703715583 74.9522604018 4.81431966048 40.6934157293
0 125.070172589 11.9349440063 231.175519629 5.59635911989 58.5069383325
0 88.7709021366 0.561298016542 6.1391581385 3.87167646485 53.6740248675
0 97.8096840594 28.31757487 104.360574582 3.96660514886 56.5153597384
0 105.916560771 31.2930994706 59.9001466433 4.33574905747 48.7653221011
0 122.20375792 27.790651889 109.72246997 4.39544624523 55.2623898721
0 130.328587552 16.7463164054 54.2309544458 5.23257347223 62.8403981149
0 92.3449335733 22.3955678836 120.370997251 4.57873066051 64.5575471231
0 103.389648267 11.6891941777 156.525077412 4.68371521292 50.2405182663
0 119.002365196 8.22648134057 81.8967477065 5.58214065686 42.0933413745
0 91.1331549445 21.014419861 -14.6703349296 6.02676818387 63.5989349118
0 93.0755628336 21.0522187129 110.314438388 4.41453115592 50.0631677769
0 86.7929994934 33.851539375 79.0412412605 6.34270712216 41.9297963256
0 139.048334188 19.9296225102 71.6402160374 4.16174800157 43.1140153886
0 74.679897884 29.3838636497 104.572875725 4.43067126391 49.7663650764
0 109.713921797 22.0323696317 119.371939263 5.69514505672 41.7326816872
0 119.510159716 23.2781272166 86.0166337253 6.62563436419 59.3043848373
0 85.6382629717 40.4389870703 127.842240196 4.65974958127 45.7449936381
0 115.556283665 23.6639568885 100.918820702 5.21617790152 42.1042311697
0 150.489792689 17.716380591 120.458875661 4.54394752445 55.2004958757
0 130.744926331 8.88190948617 139.335729738 4.0139560027 42.9807685054
0 111.655644289 24.4718001331 -28.0082830807 4.88506933245 55.0918706115
0 110.742228883 7.15360028281 151.081377704 6.50622021122 56.3634014888
0 92.7253324339 24.9077741286 200.039475773 3.74154545595 42.1275386256
0 91.2218081169 45.1716887029 115.693869703 5.57888434401 64.7363839066
0 99.717224237 20.6994611462 117.812348266 5.72506475525 65.8003987187
0 118.913430824 22.2290378758 51.0644480381 5.84658117851 53.267138998
0 140.667621392 22.3595579744 94.7255419953 5.16942070282 54.7523865354
0 95.1553929339 18.2688101586 63.6323941221 4.38667531178 48.1953467799
0 73.017837664 29.3252639045 58.997606285 4.91877664696 48.2742313548
0 132.086768638 24.499252018 114.465076696 6.04776727094 46.5011109572
0 126.418439027 9.37240843525 78.6317150136 3.79960877509 54.0575716944
0 158.601540368 10.8975995935 158.338010153 5.55083115129 39.2785666708
0 130.036180287 1.53229095371 62.2808687182 4.94159173599 40.7446490272
0 153.323319852 35.6660813233 152.178993856 5.4178878781 50.4358337758
0 64.337074327 2.32927021391 41.1342115639 5.08458191286 40.0421198729
0 109.072258211 23.9683052453 190.733036996 3.99397941185 51.4647794476
0 131.710339399 17.7433279668 56.1077122905 4.36568898365 71.5668127321
0 137.935785606 27.1822645019 125.365637991 6.53286524494 49.5281937233
0 125.996639793 16.6221500315 88.2871057736 4.25408994059 43.6043586789
0 125.38836563 20.2680080604 140.278001205 7.0916351357 72.7588837265
0 91.5991083128 22.8991358114 32.0878839865 6.83004425861 65.400177914
0 86.763789921 33.1551854732 82.9324726025 5.01845468108 51.9080379698
0 133.524221708 21.7827517036 60.127621073 4.27060353878 47.6122915583
0 133.481916042 26.0948530836 52.1703320786 4.11783558403 50.9394618627
0 89.4419540367 18.9277893329 36.3907183277 5.28819167806 44.4817946862
0 94.0113152583 24.5332527345 123.211014903 3.91252735253 63.3192506551
0 99.974256987 19.5203687136 71.4138037446 3.88095371021 42.472929377
0 56.0551191501 16.4684277089 87.7665535092 6.49299212341 54.4273076919
0 102.272976677 28.8655827051 116.001429055 6.01207771267 41.1235904694
0 59.0132581405 25.0976518635 25.2220729231 5.01202734429 51.8113887873
0 103.749731531 44.9738587651 76.2610954875 7.27458820531 60.2923290908
0 64.0733321136 25.4744380952 155.096297566 4.30269108391 43.8135226945
0 105.450186569 23.4561191061 51.0709175648 5.81172760383 49.4468557097
0 94.4211892117 21.7864621839 20.5315785276 6.1485544227 54.7226885095
0 76.6650529993 36.5734856457 78.443121635 5.58564150823 60.0199980321
0 104.373062663 6.46249492893 104.586432522 3.49327961394 56.2566314795
0 134.595938414 21.5188224126 143.66874022 4.39635160751 56.2203367513
0 106.453415082 31.5316210635 150.316279367 4.00292274867 55.3198966214
0 124.359478926 36.8543789687 75.3145351684 5.53184111415 49.6453299069
0 110.888477441 30.3778260461 124.239367498 6.28944965986 51.0063688177
0 74.1721097354 15.4192990308 105.984076378 5.96561758835 54.2275908283
0 138.771437135 28.0524396947 103.171575934 4.86284297645 51.8269289789
0 52.4356203293 23.194963164 114.719574582 5.53347725645 54.0299413846
0 61.9383926961 45.2161862876 155.600152534 4.94315739418 51.4693703412
0 81.3199071654 16.30114053 212.885648856 5.13882446934 54.3019237064
0 121.178169625 20.598478606 152.913982535 7.3256970325 48.7908609484
0 111.775032302 34.484339688 53.1202413051 4.37650104926 53.5328274797
0 98.1600579859 -2.51412999358 140.394811041 5.09610190634 55.7565918593
0 117.900196263 6.78090394144 117.376481093 4.04684404644 45.5903751849
0 97.9037112683 17.5288539719 174.636527704 5.57429508924 50.891219262
0 101.90981776 5.03911304667 142.81408405 5.34195846334 60.624595419
0 67.406994278 20.955521177 190.871588876 4.40563118006 29.4769000496
0 69.9097066424 31.4692947861 119.080408679 4.50011701757 54.4113972847
0 112.583912604 25.0872436069 93.2846670464 5.56785561537 53.5260903565
0 79.8905897853 29.5769873948 40.7116817302 4.95330730809 63.6138438023
0 93.8285525123 28.412033392 136.408346516 4.31741745647 48.7835871806
0 85.2372500272 26.4666820101 116.400711352 4.4340630334 41.7555911782
0 138.531384432 28.8533484691 136.464183619 3.34370602716 45.3949411256
0 90.1396432996 18.0966384371 116.264044582 4.69133738032 66.3196052211
0 108.928214078 14.2834228121 6.54537080729 4.71686655243 69.132756294
0 108.50727953 35.7452590199 125.338557986 6.32462071212 57.9827592398
0 68.1015479271 37.814607786 185.835994215 6.39535007153 42.6780767512
0 65.2966038032 31.557275416 54.9426361847 6.15081008348 52.5784532531
0 96.5353065379 25.5127431644 54.5350225412 3.2990878998 56.8766210802
0 94.2814254256 12.7046019554 122.929898439 7.21794509557 54.0787593876
0 121.755601862 32.0691471352 69.6626965968 6.36177431011 49.283869537
0 125.174935145 36.5062879099 115.432869412 7.07855410229 45.734256607
0 123.289026728 16.3535301096 123.483225976 4.26792312931 28.5061159538
0 43.7430553617 17.2230700856 110.792550605 4.61113504054 33.7064442652
0 79.3051163789 37.7577478345 142.945547317 6.52763714523 27.7943895352
0 123.398268624 25.4958025312 158.937249119 5.89818927918 38.1845077778
0 79.4514491041 15.3663614134 119.554189597 6.17685086304 39.0773816131
0 130.330439338 34.2270012923 130.486987557 4.61831469545 49.9956931781
0 99.3069326932 18.4315449203 56.4760357538 6.03507443975 47.1201879066
0 124.29329562 31.0759547006 83.2968183272 4.08537875273 49.5404585962
0 93.0640728075 21.0545901239 69.5587555561 6.10879420621 43.910490192
0 73.5558378491 30.597056725 104.439851024 4.14381192862 49.8716482931
0 118.534719511 21.9784780387 8.56339955439 5.24220336113 52.7304906659
0 90.8583315102 17.0335030631 107.681860085 6.0903728999 33.6218895748
0 96.319462698 38.0117506236 124.708259891 5.15940302173 44.8238509443
0 125.579777759 16.7101270825 181.328048762 4.46801464003 47.153391759
0 108.97716822 22.3486451738 57.237057833 4.82531877398 53.390402508
0 127.915231504 32.4104712578 54.0353699494 5.33573009906 64.1133822085
0 137.734458282 21.7634488283 71.8267609044 5.39052245543 35.8177246505
0 72.8881293811 5.94165981218 103.399443356 5.3874567219 41.8244786032
0 105.920558721 27.208147569 163.491870622 4.81595362254 67.7708617495
0 109.46732858 33.2999910831 57.9845130792 5.75538471349 48.0185665522
0 73.3306885669 35.8924644626 101.986362596 5.05142195499 44.8024855728
0 101.204679869 22.8519465375 194.539884572 4.16000738027 66.7154576856
0 101.489624299 27.8045121454 197.866884799 6.63093913408 53.1910453285
0 104.02106789 4.39417758707 114.824397688 4.66041986263 70.5719933316
0 116.676030494 25.4290886249 138.290980614 4.76921785569 32.7276092807
0 116.8936203 34.0424047926 6.78157632878 4.10742728673 61.9483383062
0 57.3953224503 20.2836556678 78.69341065 2.75336480045 43.3302149348
0 129.745375011 36.2480978321 123.212982464 4.13772243944 55.1147774014
0 97.5978225653 39.5746429499 139.230518805 5.09931793449 66.9486235191
0 99.6916320847 13.7920476143 159.383655099 3.99194061622 56.5900139029
0 87.1294512153 17.3276064934 -31.901026431 3.83859370823 53.2533055281
0 91.2836801824 10.7194353441 162.622877365 5.47108732316 56.5311753226
0 79.9721970288 13.5630973076 32.2662837268 5.77975023098 48.3915080525
0 123.220380582 30.4041503314 95.7988847412 4.88373543744 48.0631853434
0 90.034551889 28.8110281199 81.0100207542 4.49946625402 42.2489233263
0 120.660552281 41.3760085637 154.804154966 4.29121278881 57.2548210148
0 118.787671217 20.2360913466 24.8045721048 5.39334105363 61.1653849793
0 119.598031569 28.6169398128 59.9235879158 5.37382596368 43.9443096859
0 73.3985476571 26.0897172685 229.865108064 4.56785443697 59.5261733723
0 80.45561217 21.5425275983 156.061573695 3.7119634669 46.0039514337
0 101.762118488 33.6032016319 124.071856114 6.00845718681 51.5025013195
0 115.001418216 19.3938137372 17.7024812437 5.10036363819 44.5930628851
0 129.681779549 40.0639577418 152.888655295 4.59760080651 53.7689034723
0 112.078134206 16.7790349312 122.998588441 6.56883449746 33.2656096824
0 89.9102780922 27.4955811131 115.123254216 5.11409471032 53.0990487251
0 75.7362457463 45.5685075208 60.9363605671 4.63686354779 52.0464599843
0 91.1661646426 44.1270427507 93.0661524879 6.02771278357 58.0767891482
0 80.6807864457 23.8628087066 97.4872116464 4.39195239327 39.6065295671
0 107.55963666 23.2507532102 118.386111995 4.74845202027 41.1566856391
0 134.40891356 21.4020982387 187.487359552 4.47052747377 75.2929878391
0 119.669542974 21.5732270494 105.272366708 3.42718563748 51.4254843499
0 65.8397832997 27.8741535357 118.444809246 5.78957344071 47.9717316833
0 74.9259794088 30.119721166 108.485357343 3.87594098905 56.1896027224
0 132.398841599 25.3610383428 181.984578392 4.9028971778 47.2809048931
0 76.5889051645 24.1447858972 78.2666341943 6.20338819677 50.3887161826
0 106.747991214 35.2833501787 131.585039585 5.61833618353 33.6958978936
0 97.2305789724 27.3918203874 50.6312858384 6.46783715144 61.8888978645
0 64.2988771461 20.4331219288 103.721731024 4.6611220808 52.0482242516
0 151.605280311 13.6817543732 111.418022037 4.47215745928 33.9088228302
0 149.814984297 25.7823278114 147.894882876 5.56124063765 50.7533647755
0 58.8263648709 23.4829389372 126.766303816 5.37214833437 53.50599775
0 88.0997262832 22.1678064384 105.935242374 4.66871658115 38.320653246
0 113.36653952 12.9902438518 66.9213656916 5.82047549869 72.3013269926
0 178.462851586 27.7137463256 166.852731388 6.25025014188 52.0707514446
0 111.398286107 4.70960677156 68.8429607775 5.55067773859 60.1949991107
0 93.5426260886 24.6845412579 22.8932077338 5.20857264571 53.0920487537
0 141.558259091 26.6889767237 66.55714546 4.56717023327 65.7043154779
0 120.966770195 32.7283144195 181.449646959 5.59575173723 64.2062920737
0 118.976207261 31.54309193 150.213769284 4.16025382113 68.2851441945
0 127.300007425 30.7467513821 74.4962496864 4.62095995251 53.907512067
0 98.9151066744 37.4584270342 86.3408113134 4.55581680517 61.0185662053
0 102.032928427 32.1901368713 18.1577239763 2.45538887165 56.8898198289
0 102.652604456 7.29712808021 143.262530489 5.72188367409 65.8485193338
0 90.4345717344 24.6307720887 85.0441802104 6.27355245935 51.0462100351
0 85.6541374217 25.9053970968 73.716150516 6.39718233068 44.4052035103
0 98.9456026857 29.6536123944 51.1480374282 6.67015280859 60.7839910929
0 52.1326828585 39.0684876853 76.8957725311 4.77459884022 23.8086668931
0 95.9518016211 18.6445480244 64.043794184 5.32633560303 53.2951612862
0 112.331573006 21.323387606 192.487964868 5.14970844682 56.1255794986
0 93.4097874193 31.3761686786 163.503566946 6.81417818046 37.1415297528
0 111.149452141 27.7641055231 117.432997663 5.35444344295 52.6092682888
0 125.623066992 22.526414163 125.997376843 3.62537640737 49.3975759318
0 78.2337560295 7.02006717622 55.5527409935 5.18554761452 42.8873448459
0 64.8541632844 19.3754647963 156.035531971 5.58449426781 51.1739200021
0 103.130462543 21.2353980133 74.4211680978 5.0026782135 40.1236564976
0 91.0203193389 41.3065788568 89.8739269847 4.27197824127 52.3419407611
0 158.225324316 16.2462482796 51.2718811455 4.59444767756 58.2769496952
0 87.1064514593 36.2876715138 63.6622128737 4.42117794194 68.0275813327
0 144.731866554 22.5500735837 80.0994511707 4.59008824306 40.8145090712
0 128.497524534 35.6033401972 95.8817966393 4.54384060901 60.6349227291
0 96.5225066219 20.187850544 161.967976802 4.80320582886 71.3167470415
0 101.404288946 4.00604622506 88.6960929839 5.18673707238 45.1891894887
0 150.367850072 24.8746781241 112.016211138 5.77372280404 58.5478866729
0 79.9300795435 24.0818363437 177.710760993 6.91897133127 54.2178990228
0 87.2225501753 12.8537259056 86.6361830678 3.05195031355 49.0208328037
0 63.8727176439 8.26762313407 99.5652286806 4.87304206826 55.1048313172
0 109.316146171 45.3915394639 161.272031587 4.77200583 53.1728311529
0 104.905180999 28.9269685667 119.511821736 5.35816080444 56.2409410438
0 132.504591544 18.6998175386 81.1172918327 3.10446242001 59.0584037248
0 114.944345713 19.3777469575 162.528823321 5.14684504931 36.4896360829
0 114.183308957 36.9655321739 126.789983171 5.92552568199 55.4958392632
0 56.6224238561 14.5484566027 82.6499485368 3.65874069976 54.6292217227
0 108.940834547 24.8517777134 116.963766985 4.46429464436 58.522037493
0 87.5106757857 35.100768834 39.1744551604 4.44567014775 42.8399280173
0 70.6959719968 42.6385714042 82.9028211291 3.26687942262 42.751438565
0 109.984974472 33.1821134608 76.878337624 3.55821108255 50.3115181728
0 110.989665894 42.3687207782 80.5484265946 5.94612933857 31.8447220679
0 73.0125490955 45.2442303218 100.88520922 7.36117903775 53.3948716419
0 53.0551521859 32.1975900926 112.541554299 6.73792090387 55.0384895275
0 116.910057295 33.3028718697 32.9242197058 3.88480458709 46.2642924035
0 56.9680641786 25.6639656213 204.889758241 4.44499973968 25.8858753108
0 146.40802567 21.7825001502 142.799216245 5.61039763918 50.9827494569
0 101.410517024 24.6959263493 66.8994659774 4.41959328265 66.4844220326
0 107.93662619 28.79598674 46.3358042467 4.87697901908 35.9381533759
0 103.926493669 29.7117242606 174.533711919 6.75003053444 55.7423953783
0 145.422730274 29.330739204 27.0967531175 5.98380086122 56.1293803794
0 116.452859581 30.651231503 134.736500466 5.96899974312 50.9942764699
0 111.973642369 48.2866097513 163.033146523 4.49620776597 46.7284268248
0 114.820651467 20.0063688011 116.66731357 6.27953036742 45.7814732714
0 62.3177963222 38.7983044887 94.1303068549 3.16990239835 54.5872680013
0 104.084393067 39.6064941089 145.733778793 4.48884627682 67.0117856197
0 142.835989501 39.1640979497 41.0927568857 4.66625831264 51.649885694
0 109.038858423 16.9214133224 61.3518062458 5.96759781774 57.5782795257
0 124.933598863 24.2910934287 53.7203920889 5.31658304477 53.3298605368
0 129.050253089 13.4782797191 86.6057185407 3.56119202739 57.8931734063
0 87.2623823281 39.9835959534 89.2642763026 4.97947067889 38.0786856186
0 76.1694275281 23.4310600329 244.679101455 6.7140100988 41.2199939512
0 90.3781175232 34.2267370794 110.583943737 6.22993352197 49.1652995162
0 104.301629771 40.3841284408 52.9346390082 6.078489652 46.8819331361
0 75.5420569506 37.5922227334 118.01191885 5.36632080309 67.9305783177
0 95.5332742704 23.3024426204 133.140895045 4.91213069566 40.8521966863
0 58.3079698017 26.2607677133 118.902176398 4.88620048412 59.6965455497
0 76.3315636112 36.1694945588 107.952180512 5.14956897196 35.8804664399
0 85.7750743568 32.6484330361 56.7751340972 5.43935448828 56.315732484
0 100.832917688 24.5389971928 31.1453664006 3.73354725183 51.2238353986
0 109.088892988 29.4320534893 82.0987024866 5.24673529566 41.3527071003
0 83.7694256806 26.9357281193 139.736392433 5.32948750301 55.2104070536
0 92.0379889074 17.3629595238 74.6369709945 6.95169092723 48.4957434986
0 70.6289505858 23.6824830868 151.412092692 3.23903567362 53.2694521433
0 87.8358875272 17.7232032192 122.616930264 4.64118547054 61.3847608907
0 85.9338574415 31.4124267927 6.46970633592 4.31997737387 42.5134053171
0 104.992651883 15.0150526355 97.4045479637 3.34170604516 54.9340181597
0 141.94600531 20.3264721581 47.3880192319 3.90535956016 53.861571635
0 138.375754772 40.0001714168 122.621291382 5.31720284861 56.4376339235
0 81.4352345914 34.4839430081 66.9069566357 5.84223308717 28.5864637911
0 63.2206404519 22.2637871251 17.8892271293 5.9899813019 51.0853535493
0 59.1116039953 34.5991021335 95.3614470824 6.75409727132 58.0176567813
0 93.9154663391 35.6374776718 94.6253258121 5.46761388759 57.4845548944
0 110.814248226 35.454703113 119.202001637 5.62491287092 55.322426627
0 90.1314800103 35.4103287572 170.616385643 4.75015145488 43.4737379993
0 63.8102033662 35.4031487166 89.1074811051 6.30341251089 37.896285256
0 112.160615694 29.0607994086 114.955058064 4.97280367577 57.1858970164
0 90.5040007424 31.0385218391 100.847769087 5.0368667829 45.7891695079
0 110.915106068 19.7349592691 54.7660818456 3.86418761271 55.8431038699
0 92.1782669237 22.2949338294 124.900733389 3.72376867409 78.7727309888
0 124.105316401 20.0484414365 140.291701529 5.57425426594 66.1985873759
0 52.6938824969 39.824747593 76.8425639929 4.69054934536 65.8754972547
0 110.074443238 17.0701927027 135.945181561 4.78277262548 42.9514926437
0 72.964530399 27.1842936261 99.8505435264 6.4759447272 59.3335496631
0 85.3736708613 30.9206635221 95.9517849408 5.25825837515 55.1368705192
0 134.837165775 23.2308851646 106.270109599 5.97034173954 48.8545461265
0 81.0800682435 25.5808607052 63.5970628244 6.55635272453 49.2437120357
0 109.442254073 14.8748314837 146.13956731 4.56450102907 51.7779736066
0 94.1746047176 24.0398654405 162.062253832 5.88526704858 47.0280864976
0 27.929830138 16.4400030096 117.693622253 3.54718783393 46.7603105432
0 111.204318938 14.2436050247 172.757627891 5.92562105544 38.6446281615
0 106.532508155 28.3450976143 29.514563446 4.84340249448 34.2312124235
0 68.5291404895 15.9254416173 175.235889771 5.95882649695 64.7386093194
0 112.951682093 39.2173203939 128.632730074 5.07814899791 52.9035266488
0 106.735004139 21.6224457168 169.774251165 5.06905093115 54.8299816517
0 63.3877999697 24.0759866826 102.728070337 3.30930433637 58.4101963387
0 104.629998429 33.5922171902 200.928994702 6.30211422144 27.8294253679
0 99.4162154295 19.3645848806 85.9904617559 6.25274550539 50.8964609885
0 77.7458091406 21.7676150425 95.7252173805 5.46201221026 62.1628375318
0 104.034530023 36.3377277872 59.5225652318 4.68357764887 46.8608066637
0 126.392274305 30.6937403148 140.688924457 4.25734633135 54.2992615606
0 98.6441342395 35.3337040543 12.1094313448 7.29968424538 48.1485381701
0 123.306262989 13.8486961458 210.851524181 4.56100269595 53.3184245668
0 92.8235224888 27.9160922457 80.9959612843 5.35368332626 33.3026661934
0 110.380484295 29.8492098212 84.7168815448 5.06473394167 54.433198384
0 75.2507365302 24.613691043 224.227278764 5.05389320046 53.3787782522
0 124.386469559 18.4189147891 82.9385337985 7.20613825173 46.0293784262
0 149.002658268 21.0440909977 130.400141698 3.69807337849 40.0516809741
0 92.6433031493 24.7484922829 74.2548440701 3.2605588919 47.4366783709
0 97.7295905781 26.0658791829 175.706057453 5.67864891875 43.8640244656
0 120.662010522 8.00507612065 114.95932122 4.35569956155 47.5641520507
0 110.73005778 38.0629502994 18.1814563911 5.00353116573 49.0310899422
0 108.518967439 2.17668401596 177.44175824 5.58753855993 70.1730465662
0 104.874829352 19.7231383483 93.8619230903 5.34896491563 70.5216792988
0 83.8734274203 19.8618196483 37.3162635989 4.52821032823 55.4029728511
0 95.3365876813 12.5312035485 56.4190693194 4.19884269415 41.9165949336
0 116.667852468 25.7958562623 122.624594173 4.12876456444 44.3760984926
0 76.0951831828 13.0673995514 194.679910654 4.44946356134 56.7021900076
0 97.9442257503 21.2333453347 71.6311899996 4.35873374465 45.2453302372
0 96.1538049041 16.927716803 74.3481903375 3.95421023757 52.0478220371
0 141.334889574 18.436830796 152.009758187 4.18960112345 57.3151349034
0 100.952646806 19.7098847848 149.46398001 4.40489412251 55.5675379046
0 56.7635374113 21.9379064373 60.1497299171 4.74853122906 43.3715501916
0 149.84774458 26.3955902129 125.781246491 3.50978454621 47.1999003713
0 50.86044329 35.4102240434 169.49439147 4.15334447029 31.3817122659
0 94.7308633287 28.7295592772 152.617518809 2.97435299087 56.8490083909
0 120.145103769 19.1421011652 85.186382997 6.15633438529 49.9489180359
0 82.6628038 14.4707596754 74.7512671355 5.06297858341 43.7915438306
0 122.709044151 31.9551314066 54.5920159551 5.29922443919 62.508260764
0 105.355903398 18.8907274123 178.32460114 5.85044493332 51.1157802184
0 107.307394117 25.1449660796 119.82150958 4.25420358254 48.5361480467
0 127.785508136 22.1651819309 48.2412053966 5.47735312944 42.0654239819
0 83.27622663 27.7109467164 29.1939058103 5.57444539423 48.5804514521
0 125.833765655 7.16147901315 105.570568347 4.55050971217 35.7866482592
0 116.48790675 31.647790572 201.425398634 5.07491491793 41.6716765946
0 74.556737079 8.34204299535 83.2768136684 6.11106474241 62.4255139665
0 74.0587503812 35.6006840393 72.9988092437 5.57669483568 45.6446891282
0 118.732090092 29.4034136667 110.74339962 3.76860905236 44.7040404404
0 91.5803132022 21.6853867495 -3.12125547505 3.58915133815 59.1990184216
0 140.103104919 25.606383483 38.9654138053 4.17040110753 50.515808476
0 85.6736550601 21.7994047952 142.261744255 5.43910636584 36.1495661792
0 124.673234273 26.8281936201 126.19467809 5.94317936657 40.182068983
0 89.9811403311 18.7363090927 79.69512829 4.07646652413 45.9254036844
0 131.420542372 26.612569914 175.255831939 5.31604434094 54.9418125557
0 91.5098516324 30.5026021011 155.083556087 5.06325492715 40.7377776262
0 44.4755307812 25.6021227713 71.9383755969 4.69452966114 47.7506085032
0 97.3216837106 18.6279198613 208.524527162 7.00633564599 51.3595706484
0 85.3215182078 47.8760609806 161.033212093 2.41487385162 45.0531459977
0 70.1323200215 23.6749665633 148.172243193 5.14907911549 48.759867904
0 94.3259537802 21.003840785 96.0715861741 5.79420858267 41.9549319901
0 100.988488537 47.0931650574 94.2231662983 4.43509238783 54.6449556482
0 60.1618380823 41.8503610241 150.851878875 4.49189130305 54.0148719224
0 89.1575891282 26.6463772718 92.1846250483 5.46828167477 44.1579442744
0 99.1633160759 24.0444931226 106.872249194 5.22257692878 49.0255918724
0 114.480725249 20.9658497785 189.638253241 4.21188257309 43.6468272425
0 137.168872636 47.0380252549 95.2368115477 5.18718356798 57.5183369154
0 127.205649053 30.9517863284 112.613893048 3.87509859184 46.1687326912
0 58.7804622699 19.5163215645 129.209030852 6.24109468862 44.0209826234
0 76.1585861081 26.5743928385 137.172315317 5.42491989895 49.0381759683
0 71.6933807958 28.1799704902 86.4321112992 5.49273225661 63.1912438542
0 107.316832043 23.8133050861 55.9415820178 6.64148223005 52.7733311349
0 122.322013836 34.2906477473 148.475682737 4.86909319235 65.5886358583
0 51.2997099885 28.1119785215 136.518044925 4.34081781016 44.8525746075
0 72.6399596823 15.7363798179 109.234721973 4.27602434882 46.1479235233
0 101.230788347 10.9571145331 156.988914955 6.89992490766 54.7362378655
0 93.0619372731 9.72217622707 96.8815758734 5.55934480978 47.7597484624
0 118.473002065 31.7800595943 123.349716068 3.74089342757 70.3221356665
0 75.5644998334 25.5719647434 95.3885078814 5.59847880663 41.4073488847
0 169.796081312 28.8764563532 128.768577755 4.5862635747 56.964620583
1 120.150927294 -21.3879759482 55.4254798044 9.76002880098 46.2174924679
1 79.4785553241 -21.9093678526 167.011912315 8.80919566566 61.4803606241
1 107.392629356 -31.2751457418 73.379573487 10.3724098899 47.5542711526
1 57.3479895722 -45.0041815355 145.650747175 9.19749896594 54.601005223
1 114.346577405 -22.7119023374 124.637856424 10.8233896565 39.6707071547
1 73.6905239353 -21.8440460362 56.9621106092 10.1134201505 30.5432311264
1 111.236054349 -40.0626682307 156.899967833 5.72880553755 38.3395056094
1 90.0617743054 -25.9435864633 91.1534661254 9.47599290492 43.6602922836
1 87.9289367802 -31.322131765 193.106334957 9.6417686963 34.9282081948
1 73.4483247748 -29.7588144112 107.631569603 10.6961501812 59.7549886866
1 151.942829052 -38.9442984508 46.5135719723 8.61933571317 54.8417100538
1 85.3976883552 -13.0116401069 136.821957034 9.99945007973 55.2617067662
1 61.0520819433 -21.3211846967 60.7254150431 10.2026285366 53.3327508024
1 106.28619497 -17.6751377472 128.496806936 10.2821654397 54.7941336954
1 97.8910257238 -14.9727331978 45.2866844405 9.4975919671 55.3951499552
1 69.0808911191 -30.3800648714 81.8869088599 9.58676533543 42.8789807789
1 80.7076368232 -43.8866919928 42.7007225613 9.29414147927 61.7896248861
1 98.9744360689 -25.6771386357 -19.5678934872 12.769445074 33.5049858889
1 120.26411593 -25.0939717991 164.719577145 9.70949178772 65.3208460067
1 137.563697202 -39.476046691 136.050024708 9.08745129818 51.2419932962
1 105.137870202 -20.3751691563 142.222654602 10.8066687458 49.2513007876
1 158.940040313 -22.0118288363 23.6089086549 9.29574304247 64.7682854306
1 137.311621889 -19.3086549381 47.4094037971 12.1677150047 43.1532849965
1 74.8871035117 -26.930850981 93.0421746873 11.5819044547 40.9180299062
1 127.509543026 -22.2151706353 -46.755598265 11.3301071911 49.7314861164
1 103.654925779 -24.618973783 150.076583148 9.41832076685 51.7268032683
1 93.7760634998 -33.9549411764 85.8611987091 11.4253338334 47.2308378875
1 98.918769381 -27.9307753038 83.6396762967 10.9236979125 45.3209336501
1 140.601500383 -22.4734157965 57.628085143 9.66753891866 58.3465284764
1 100.773903178 -42.2148081998 27.3110508165 9.5755395783 35.478127755
1 76.8099028626 -32.0660414851 120.108357083 9.62868355713 41.7841181981
1 84.6042230968 -4.74773970913 127.224970881 10.2075039931 56.7989041947
1 150.037688411 -15.292254776 136.567618786 8.61560979392 36.0075421763
1 77.9721153582 -19.1097548723 45.5886144979 9.08459559135 35.0410098866
1 113.01103557 -26.8966384539 108.035734442 10.0328032979 52.3994098406
1 98.7252081035 -32.3767629154 -40.6901118552 7.77809318778 44.6953461359
1 111.988751184 -22.4642541947 141.196130922 9.55456684962 55.3137802252
1 80.1054714942 -11.6585297035 157.316875272 9.35615913371 60.6948506842
1 110.691190007 -30.7233747821 154.091237528 10.7581146551 52.7749021881
1 95.525386188 -32.5199882976 70.4491768932 9.1692553282 37.8667811075
1 116.268578356 -19.5924333542 123.388297393 10.8739843265 39.6275317418
1 100.477623668 -17.8765321908 125.268741905 9.83699229018 58.7225172384
1 105.741796492 -17.2055015907 166.646299218 10.8246657666 64.8093391286
1 133.335839977 -33.5201655079 82.1989118973 10.3439262487 63.7642688084
1 72.1129144978 -16.7156758368 56.7256679813 9.11330254115 40.9278462198
1 82.1452770618 -18.2983615123 133.062109602 9.15866184998 55.7513931275
1 85.2315208857 -28.983309891 77.0015193559 9.8328464686 66.7923303572
1 66.3303725299 -38.5510640348 -6.41512345312 10.0944587536 53.2534059216
1 149.278667008 -18.4635780999 149.84382743 10.069063032 52.3027917063
1 105.662077249 -28.485589199 -10.7228114399 10.8992940943 48.7856298038
1 143.392033992 -27.7910665759 140.990568473 10.2078111291 47.3175628923
1 92.9002500951 -24.2439490347 96.0443503125 8.6271578296 67.1489597592
1 73.595216871 -33.5667452018 18.72260404 10.4575854172 56.1865115852
